2022-05-14 21:05:08 INFO  ManageDriver :31 - Launching Chrome Browser
2022-05-16 06:05:90 INFO  HomePage :63 - Click on login link: [[ChromeDriver: chrome on WINDOWS (494149e8a111cfc215f18d0b1404c7a6)] -> link text: Log in]
2022-05-16 06:05:119 INFO  LoginPage :47 - Entering email: 
2022-05-16 06:05:270 INFO  LoginPage :53 - Entering Password: [[ChromeDriver: chrome on WINDOWS (494149e8a111cfc215f18d0b1404c7a6)] -> name: Password]
2022-05-16 06:05:710 INFO  LoginPage :59 - Clicking on login button: [[ChromeDriver: chrome on WINDOWS (494149e8a111cfc215f18d0b1404c7a6)] -> xpath: //button[contains(text(),'Log in')]]
2022-05-16 06:05:727 INFO  LoginPage :63 - Verifying Error message : [[ChromeDriver: chrome on WINDOWS (494149e8a111cfc215f18d0b1404c7a6)] -> xpath: //div[@class='message-error validation-summary-errors']]
2022-05-16 06:05:431 INFO  ManageDriver :31 - Launching Chrome Browser
2022-05-16 06:05:48 INFO  HomePage :63 - Click on login link: [[ChromeDriver: chrome on WINDOWS (2e04937ab472e8572baefbda05d8089d)] -> link text: Log in]
2022-05-16 06:05:77 INFO  LoginPage :47 - Entering email: 
2022-05-16 06:05:212 INFO  LoginPage :53 - Entering Password: [[ChromeDriver: chrome on WINDOWS (2e04937ab472e8572baefbda05d8089d)] -> name: Password]
2022-05-16 06:05:635 INFO  LoginPage :59 - Clicking on login button: [[ChromeDriver: chrome on WINDOWS (2e04937ab472e8572baefbda05d8089d)] -> xpath: //button[contains(text(),'Log in')]]
2022-05-16 06:05:653 INFO  LoginPage :63 - Verifying Error message : [[ChromeDriver: chrome on WINDOWS (2e04937ab472e8572baefbda05d8089d)] -> xpath: //div[@class='message-error validation-summary-errors']]
2022-05-16 06:05:386 INFO  ManageDriver :31 - Launching Chrome Browser
2022-05-16 06:05:860 INFO  HomePage :63 - Click on login link: [[ChromeDriver: chrome on WINDOWS (5fe39cdf5fc6482fe70cb12e70419aac)] -> link text: Log in]
2022-05-16 06:05:892 INFO  LoginPage :47 - Entering email: 
2022-05-16 06:05:36 INFO  LoginPage :53 - Entering Password: [[ChromeDriver: chrome on WINDOWS (5fe39cdf5fc6482fe70cb12e70419aac)] -> name: Password]
2022-05-16 06:05:469 INFO  LoginPage :59 - Clicking on login button: [[ChromeDriver: chrome on WINDOWS (5fe39cdf5fc6482fe70cb12e70419aac)] -> xpath: //button[contains(text(),'Log in')]]
2022-05-16 06:05:495 INFO  LoginPage :63 - Verifying Error message : [[ChromeDriver: chrome on WINDOWS (5fe39cdf5fc6482fe70cb12e70419aac)] -> xpath: //div[@class='message-error validation-summary-errors']]
2022-05-16 06:05:246 INFO  ManageDriver :31 - Launching Chrome Browser
2022-05-16 06:05:243 INFO  HomePage :63 - Click on login link: [[ChromeDriver: chrome on WINDOWS (2f1dc27024b904cd4e63e8707909c130)] -> link text: Log in]
2022-05-16 06:05:275 INFO  LoginPage :47 - Entering email: 
2022-05-16 06:05:427 INFO  LoginPage :53 - Entering Password: [[ChromeDriver: chrome on WINDOWS (2f1dc27024b904cd4e63e8707909c130)] -> name: Password]
2022-05-16 06:05:68 INFO  LoginPage :59 - Clicking on login button: [[ChromeDriver: chrome on WINDOWS (2f1dc27024b904cd4e63e8707909c130)] -> xpath: //button[contains(text(),'Log in')]]
2022-05-16 06:05:677 INFO  HomePage :77 - click on log out link: [[ChromeDriver: chrome on WINDOWS (2f1dc27024b904cd4e63e8707909c130)] -> xpath: //a[contains(text(),'Log out')]]
2022-05-16 06:05:697 INFO  HomePage :88 - Verifying login link is displayed : [[ChromeDriver: chrome on WINDOWS (2f1dc27024b904cd4e63e8707909c130)] -> link text: Log in]
2022-05-16 06:05:406 INFO  ManageDriver :31 - Launching Chrome Browser
2022-05-16 06:05:853 INFO  RegisterPage :93 - Verifying 'Register' text on register page  [[ChromeDriver: chrome on WINDOWS (81977295e50fed79f20c72d9d4181e68)] -> xpath: //h1[contains(text(),'Register')]]
2022-05-16 06:05:582 INFO  ManageDriver :31 - Launching Chrome Browser
2022-05-16 06:05:404 INFO  RegisterPage :140 - Clicking on Register button: [[ChromeDriver: chrome on WINDOWS (7a66b4a9e27e5a8992e4805dd5d3a6ce)] -> id: register-button]
2022-05-16 06:05:427 INFO  RegisterPage :145 - Verifying first Name required error message: [[ChromeDriver: chrome on WINDOWS (7a66b4a9e27e5a8992e4805dd5d3a6ce)] -> id: FirstName-error]
2022-05-16 06:05:461 INFO  RegisterPage :151 - Verifying Last Name required error message: [[ChromeDriver: chrome on WINDOWS (7a66b4a9e27e5a8992e4805dd5d3a6ce)] -> id: LastName-error]
2022-05-16 06:05:495 INFO  RegisterPage :157 - Verifying Email required error message: [[ChromeDriver: chrome on WINDOWS (7a66b4a9e27e5a8992e4805dd5d3a6ce)] -> id: Email-error]
2022-05-16 06:05:526 INFO  RegisterPage :163 - Verifying Password required error message: [[ChromeDriver: chrome on WINDOWS (7a66b4a9e27e5a8992e4805dd5d3a6ce)] -> id: Password-error]
2022-05-16 06:05:561 INFO  RegisterPage :169 - Verifying confirm password required error message: [[ChromeDriver: chrome on WINDOWS (7a66b4a9e27e5a8992e4805dd5d3a6ce)] -> id: ConfirmPassword-error]
2022-05-16 06:05:269 INFO  ManageDriver :31 - Launching Chrome Browser
2022-05-16 06:05:280 INFO  RegisterPage :105 - Entering First Name: [[ChromeDriver: chrome on WINDOWS (fbabaf17eb50363c89912e3c53a6e1b5)] -> id: FirstName]
2022-05-16 06:05:355 INFO  RegisterPage :111 - Entering Last name: [[ChromeDriver: chrome on WINDOWS (fbabaf17eb50363c89912e3c53a6e1b5)] -> id: LastName]
2022-05-16 06:05:437 INFO  RegisterPage :117 - Entering Email: [[ChromeDriver: chrome on WINDOWS (fbabaf17eb50363c89912e3c53a6e1b5)] -> id: Email]
2022-05-16 06:05:532 INFO  RegisterPage :129 - Selecting Year for Data of Birth: [[ChromeDriver: chrome on WINDOWS (fbabaf17eb50363c89912e3c53a6e1b5)] -> xpath: //select[@name='DateOfBirthYear']]
2022-05-16 06:05:602 INFO  RegisterPage :134 - Entering confirm password: Temp123
2022-05-16 06:05:472 INFO  RegisterPage :140 - Clicking on Register button: [[ChromeDriver: chrome on WINDOWS (fbabaf17eb50363c89912e3c53a6e1b5)] -> id: register-button]
2022-05-16 06:05:490 INFO  RegisterPage :175 - Verifying Registration completed message: [[ChromeDriver: chrome on WINDOWS (fbabaf17eb50363c89912e3c53a6e1b5)] -> xpath: //div[contains(text(),'Your registration completed')]]
2022-05-16 06:05:191 INFO  ManageDriver :31 - Launching Chrome Browser
2022-05-16 06:05:827 INFO  RegisterPage :105 - Entering First Name: [[ChromeDriver: chrome on WINDOWS (f1f4a1c2633d748c1573f549c42a154e)] -> id: FirstName]
2022-05-16 06:05:909 INFO  RegisterPage :111 - Entering Last name: [[ChromeDriver: chrome on WINDOWS (f1f4a1c2633d748c1573f549c42a154e)] -> id: LastName]
2022-05-16 06:05:990 INFO  RegisterPage :117 - Entering Email: [[ChromeDriver: chrome on WINDOWS (f1f4a1c2633d748c1573f549c42a154e)] -> id: Email]
2022-05-16 06:05:89 INFO  RegisterPage :129 - Selecting Year for Data of Birth: [[ChromeDriver: chrome on WINDOWS (f1f4a1c2633d748c1573f549c42a154e)] -> xpath: //select[@name='DateOfBirthYear']]
2022-05-16 06:05:167 INFO  RegisterPage :134 - Entering confirm password: Temp123
2022-05-16 06:05:295 INFO  RegisterPage :140 - Clicking on Register button: [[ChromeDriver: chrome on WINDOWS (f1f4a1c2633d748c1573f549c42a154e)] -> id: register-button]
2022-05-16 06:05:310 INFO  RegisterPage :175 - Verifying Registration completed message: [[ChromeDriver: chrome on WINDOWS (f1f4a1c2633d748c1573f549c42a154e)] -> xpath: //div[contains(text(),'Your registration completed')]]
2022-05-16 06:05:37 INFO  ManageDriver :31 - Launching Chrome Browser
2022-05-16 06:05:312 INFO  RegisterPage :105 - Entering First Name: [[ChromeDriver: chrome on WINDOWS (98a92034ac23a4d457eb42ae0be1cd87)] -> id: FirstName]
2022-05-16 06:05:394 INFO  RegisterPage :111 - Entering Last name: [[ChromeDriver: chrome on WINDOWS (98a92034ac23a4d457eb42ae0be1cd87)] -> id: LastName]
2022-05-16 06:05:477 INFO  RegisterPage :117 - Entering Email: [[ChromeDriver: chrome on WINDOWS (98a92034ac23a4d457eb42ae0be1cd87)] -> id: Email]
2022-05-16 06:05:569 INFO  RegisterPage :129 - Selecting Year for Data of Birth: [[ChromeDriver: chrome on WINDOWS (98a92034ac23a4d457eb42ae0be1cd87)] -> xpath: //select[@name='DateOfBirthYear']]
2022-05-16 06:05:635 INFO  RegisterPage :134 - Entering confirm password: Temp123
2022-05-16 06:05:647 INFO  RegisterPage :140 - Clicking on Register button: [[ChromeDriver: chrome on WINDOWS (98a92034ac23a4d457eb42ae0be1cd87)] -> id: register-button]
2022-05-16 06:05:665 INFO  RegisterPage :175 - Verifying Registration completed message: [[ChromeDriver: chrome on WINDOWS (98a92034ac23a4d457eb42ae0be1cd87)] -> xpath: //div[contains(text(),'Your registration completed')]]
